mrl_key,processor,mr,mr_ln_no,jcn,techwrt,nomenclature,cog,fsc,niin,part_no,qty,ui,market_research_up,market_research_ep,avail_typ,request_date,rdd,pri,swilin,hull_or_shop,suggested_source,mfg_cage,apl,nha_equipment_system,nha_model,nha_serial,techmanual,dwg_pc,requestor_remarks,gss_avail,nsn,gss_qty_avail,gss_aac,gss_avail_date,gss_notes,qty2,gss_up,gss_ep,sourcing_analyst,source,part_no2,nomenclature,date_received,validity,lead_time,quote_notes,qty3,quote_ui,up2,ep2,source2,part_no3,nomenclature2,date_received2,validity2,lead_time2,quote_notes2,qty4,quote_ui2,up3,ep3,source3,part_no4,nomenclature3,date_received3,validity3,lead_time3,quote_notes3,qty5,quote_ui3,up4,ep4,source4,part_no5,nomenclature4,date_received4,validity4,lead_time4,quote_notes4,qty6,quote_ui4,up5,ep5,source5,part_no6,nomenclature5,date_received5,validity6,lead_time5,quote_notes5,qty7,quote_ui5,up6,ep6,source6,part_no7,nomenclature6,date_received6,validity7,lead_time6,quote_notes6,qty8,quote_ui6,up7,ep7,quotes_received2,selected_source,selected_part_no,selected_nomenclature,selected_qty,quoted_ui,lowest_up,lowest_ep,quote_notes7,lowest_count,tech_edit_id,pa_submission_date,analyst_pa_remarks,reqnum,awarded_source,awarded_part_no,awarded_nomenclature,awarded_qty,awarded_unit_of_issue,awarded_up,awared_ep,pri_change_2,purchasing_analyst2,purchased_vendor,purchased_part_no,purchased_nomenclature,purchased_qty,purchased_unit_of_issue,up8,ep8,diff_up,diff_ep,do_folder,jin,order_date,reqnum_rb,award_date,order_id,suffix,order_ln_no,edd_to_ches,rec_vse_dt,lot_id,triwall,status,shipdoc_tcn,vse_ship_no,booking,vessel,container,sail_dt,edd_to_egypt,egypt_lsc_arr_dt,analyst_remarks,source_name,ERRORS,original_line
MR20145-EG1337,nan,MR20145-EG,1337,688-5000850,K21HHGG0813,"Rod, Round 3/4"" Dia. Stainless Steel 316, 6 Feet Long",nan,nan,nan,89325K17,1,EA,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,3,688-26110-001,688.0,MCMASTER-CARR SUPPLY,39429,nan,FUEL / OIL  VALVE  261-VL-05 ROG,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,MCMASTER-CARR SUPPLY,89325K17,nan,44799.0,44829.0,Today,nan,1.0,nan,119.86,119.86,INCREDIBLE SUPPLY  & LOGISTICS,89325K17,nan,44804.0,nan,4-6 weeks,nan,1.0,nan,136.16,136.16,ISO GROUP,nan,nan,44805.0,nan,1 WEEK,nan,1.0,nan,150.0,150.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3,MCMASTER-CARR SUPPLY,nan,nan,nan,nan,119.86,119.86,nan,1,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC1905,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,67
MR20145-EG1338,nan,MR20145-EG,1338,688-5000850,K21HHGG0815,"U-BOLT 1/4""-20  Stainless Steel 304 with Mounting Plate, (Pkg=10 EA)",nan,nan,nan,8896T94,4,PKG,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,3,688-26110-001,688.0,MCMASTER-CARR SUPPLY,39429,nan,FUEL / OIL  VALVE  261-VL-05 ROG,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,MCMASTER-CARR SUPPLY,8896T94,nan,44799.0,44829.0,Today,nan,40.0,nan,5.9,236.0,INCREDIBLE SUPPLY  & LOGISTICS,8896T94,nan,44804.0,nan,4-6 weeks,nan,4.0,nan,6.7,26.8,ISO GROUP,nan,nan,44805.0,nan,1 WEEK,nan,4.0,nan,15.0,60.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,6.7,26.8,nan,1,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC1906,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,68
MR20145-EG1339,nan,MR20145-EG,1339,688-5000850,K21HHGG0818,Taper Pin Assortments Plain Steel,nan,nan,nan,98597A630,1,EA,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,3,688-26110-001,688.0,MCMASTER-CARR SUPPLY,39429,nan,FUEL / OIL  VALVE  261-VL-05 ROG,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,MCMASTER-CARR SUPPLY,98597A630 (Discontinued),nan,44799.0,44829.0,nan,nan,nan,nan,nan,0.0,INCREDIBLE SUPPLY  & LOGISTICS,98597A630,nan,44804.0,nan,4-6 weeks,nan,1.0,nan,6.7,6.7,ISO GROUP,nan,nan,44805.0,nan,1 WEEK,nan,1.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,6.7,6.7,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC1907,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,69
MR20145-EG1340,nan,MR20145-EG,1340,688-5000850,K21HHGG0822,"Rod, Round 3/4"" Dia. Stainless Steel 316, 6 Feet Long",nan,nan,nan,89325K17,1,EA,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,3,688-26110-002,688.0,MCMASTER-CARR SUPPLY,39429,nan,FUEL / OIL  VALVE  261-VL-05 ROG,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,MCMASTER-CARR SUPPLY,89325K17,nan,44799.0,44829.0,Today,nan,1.0,nan,119.86,119.86,INCREDIBLE SUPPLY  & LOGISTICS,89325K17,nan,44804.0,nan,4-6 weeks,nan,1.0,nan,136.16,136.16,ISO GROUP,nan,nan,44805.0,nan,1 WEEK,nan,1.0,nan,150.0,150.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3,MCMASTER-CARR SUPPLY,nan,nan,nan,nan,119.86,119.86,nan,1,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC1908,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,70
MR20145-EG1341,nan,MR20145-EG,1341,688-5000851,K21HHGG0824,"U-BOLT 1/4""-20  Stainless Steel 304 with Mounting Plate, (Pkg=10 EA)",nan,nan,nan,8896T94,4,PKG,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,3,688-26110-002,688.0,MCMASTER-CARR SUPPLY,39429,nan,FUEL / OIL  VALVE  261-VL-06 ROG,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,MCMASTER-CARR SUPPLY,8896T94,nan,44799.0,44829.0,Today,nan,40.0,nan,5.9,236.0,INCREDIBLE SUPPLY  & LOGISTICS,8896T94,nan,44804.0,nan,4-6 weeks,nan,4.0,nan,6.7,26.8,ISO GROUP,nan,nan,44805.0,nan,1 WEEK,nan,4.0,nan,40.0,160.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,6.7,26.8,nan,1,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC1909,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,71
MR20145-EG1342,nan,MR20145-EG,1342,688-5000851,K21HHGG0827,Taper Pin Assortments Plain Steel,nan,nan,nan,98597A630,1,EA,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,3,688-26110-002,688.0,MCMASTER-CARR SUPPLY,39429,nan,FUEL / OIL  VALVE  261-VL-06 ROG,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,MCMASTER-CARR SUPPLY,98597A630 (Discontinued),nan,44799.0,44829.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC1910,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,72
MR20145-EG1362,nan,MR20145-EG,1362,688-5000854,K21ABKG1686,"LUBRICATING OIL,GENERAL PURPOSE, WD-40",nan,nan,nan,WD40,4,EA,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,3,688-53151-001,688.0,SEA RECOVERY CORPORATION,nan,nan,No 1 Aqua Whisper DX Compact 450-1800,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Amazon,nan,nan,44804.0,nan,1 WEEK,nan,4.0,nan,113.88,455.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,Amazon,nan,nan,nan,nan,113.88,455.52,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC1930,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,73
MR20145-EG1382,nan,MR20145-EG,1382,688-5000855,K21ABKG1725,"LUBRICATING OIL,GENERAL PURPOSE, WD-40",nan,nan,nan,WD40,4,EA,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,3,688-53151-002,688.0,SEA RECOVERY CORPORATION,nan,nan,No 2 Aqua Whisper DX Compact 450-1800,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Amazon,nan,nan,44804.0,nan,1 WEEK,nan,4.0,nan,113.88,455.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,Amazon,nan,nan,nan,nan,113.88,455.52,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC1950,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,74
MR20145-EG1685,nan,MR20145-EG,1685,688-5000913,K21BSFG0081,"PLATE, STEEL, HTS, (5MM Thick x 48"" Wide x 96"" Long) Conforming to MIL-S-22698-DH-36,Class P or ABS-DH-36, Painted",nan,nan,nan,NIC,1,PM,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,7,68811011-010,688.0,RYERSON,6862,nan,Interior Hull Structure,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Metal Supermarkets,FRICHPDH36/188,nan,44802.0,nan,4 WEEKS,nan,1.0,nan,585.0,585.0,Steel Services,nan,nan,44804.0,nan,nan,nan,1.0,nan,856.84,856.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,Metal Supermarkets,nan,nan,nan,nan,585,585,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,7,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC2253,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,75
MR20145-EG1686,nan,MR20145-EG,1686,688-5000913,K21BSFG0082,"PLATE, STEEL, HTS, (8MM Thick x 48"" Wide x 96"" Long) Conforming to MIL-S-22698-DH-36,Class P or ABS-DH-36, Painted",nan,nan,nan,NIC,1,PM,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,7,68811011-010,688.0,RYERSON,6862,nan,Interior Hull Structure,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Metal Supermarkets,FRICHPDH36/313,nan,44802.0,nan,4 WEEKS,nan,1.0,nan,887.0,887.0,Steel Services,nan,nan,44804.0,nan,nan,nan,1.0,nan,1053.5,1053.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,Metal Supermarkets,nan,nan,nan,nan,887,887,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,7,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC2254,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,76
MR20145-EG1689,nan,MR20145-EG,1689,688-5000915,K21BSFG0090,"PLATE, STEEL, HTS, (7GA)  THICK x 48"" WIDE x 96"" Long) Conforming to MIL-S-22698-DH-36,Class P or ABS-DH-36, Painted",nan,nan,nan,NIC,1,PM,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,7,68811011-011,688.0,RYERSON,6862,nan,Interior Hull Structure,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Metal Supermarkets,FRICHPDH36/188,nan,44802.0,nan,4 WEEKS,nan,1.0,nan,585.0,585.0,Steel Services,nan,nan,44804.0,nan,nan,nan,1.0,nan,741.37,741.37,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,Metal Supermarkets,nan,nan,nan,nan,585,585,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,7,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC2257,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,77
MR20145-EG1690,nan,MR20145-EG,1690,688-5000915,K21BSFG0091,"PLATE, STEEL, HTS, (6.5MM Thick x 48""Wide x 96"" Long) Conforming to MIL-S-22698-DH-36,Class P or ABS-DH-36, Painted",nan,nan,nan,NIC,1,PM,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,7,68811011-011,688.0,RYERSON,6862,nan,Interior Hull Structure,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Metal Supermarkets,FRICHPDH36/250,nan,44802.0,nan,4 WEEKS,nan,1.0,nan,736.0,736.0,Steel Services,nan,nan,44804.0,nan,nan,nan,1.0,nan,936.69,936.69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,Metal Supermarkets,nan,nan,nan,nan,736,736,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,7,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC2258,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,78
MR20145-EG1691,nan,MR20145-EG,1691,688-5000915,K21BSFG0092,"PLATE, STEEL, HTS, (5.5MM Thick x 48"" Wide x 96"" Long) Conforming to MIL-S-22698-DH-36,Class P or ABS-DH-36, Painted",nan,nan,nan,NIC,1,PM,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,7,68811011-011,688.0,RYERSON,6862,nan,Interior Hull Structure,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Metal Supermarkets,FRICHPDH36/250,nan,44802.0,nan,4 WEEKS,nan,1.0,nan,736.0,736.0,Steel Services,nan,nan,44804.0,nan,nan,nan,1.0,nan,856.84,856.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,Metal Supermarkets,nan,nan,nan,nan,736,736,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,7,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC2259,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,79
MR20145-EG1692,nan,MR20145-EG,1692,688-5000915,K21BSFG0093,"PLATE, STEEL, HTS, (8MM Thick x 48"" Wide x 96"" Long) Conforming to MIL-S-22698-DH-36,Class P or ABS-DH-36, Painted",nan,nan,nan,NIC,1,PM,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,7,68811011-011,688.0,RYERSON,6862,nan,Interior Hull Structure,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Metal Supermarkets,FRICHPDH36/313,nan,44802.0,nan,4 WEEKS,nan,1.0,nan,887.0,887.0,Steel Services,nan,nan,44804.0,nan,nan,nan,1.0,nan,1053.5,1053.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,Metal Supermarkets,nan,nan,nan,nan,887,887,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,7,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC2260,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,80
MR20145-EG1695,nan,MR20145-EG,1695,688-5000917,K21BSFG0101,"PLATE, STEEL, HTS, (10GA)  THICK x 48"" WIDE x 96"" Long) Conforming to MIL-S-22698-DH-36,Class P or ABS-DH-36, Painted",nan,nan,nan,NIC,2,PM,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,7,68811011-012,688.0,RYERSON,6862,nan,Interior Hull Structure,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Metal Supermarkets,FRICHPDH36/188,nan,44802.0,nan,4 WEEKS,nan,2.0,nan,585.0,1170.0,Steel Services,nan,nan,44804.0,nan,nan,nan,2.0,nan,175.15,350.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,Steel Services,nan,nan,nan,nan,175.15,350.3,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,7,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC2263,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,81
MR20145-EG1700,nan,MR20145-EG,1700,688-5000919,K21BSFG0111,"PLATE, STEEL, HTS, (6.5MM Thick x 48""Wide x 96"" Long) Conforming to MIL-S-22698-DH-36,Class P or ABS-DH-36, Painted",nan,nan,nan,NIC,1,PM,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,7,68811011-013,688.0,RYERSON,6862,nan,Interior Hull Structure,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,Metal Supermarkets,FRICHPDH36/250,nan,44802.0,nan,4 WEEKS,nan,1.0,nan,736.0,736.0,Steel Services,nan,nan,44804.0,nan,nan,nan,1.0,nan,936.69,936.69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,Metal Supermarkets,nan,nan,nan,nan,736,736,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,7,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC2268,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,82
MR20145-EG1740,nan,MR20145-EG,1740,688-5000959,K21MWKG0854,"LUBRICATING OIL,GENERAL PURPOSE, WD-40",nan,nan,nan,WD40,2,EA,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,3,688-55121-007,688.0,"HANKISON, SPX DEHYDRATION & FILTRATION; 1000Philadelphia Street Canonsburgm PA 15317-1700 U.S.A; Phone: 724-745-1555,   Fax: 724-745-6040; Email: hankison.service@dehydration.spx.com; www.hankisonintl,com",nan,nan,SPX DEHYDRATION & FILTRATION,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC2308,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,83
MR20145-EG1814,nan,MR20145-EG,1814,688-5000967,K21BKFG0791,PORTABLE CARPET EXTRACTOR CLEANING PATH,nan,nan,nan,61TM26,1,EA,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,3,688-08231-001,688.0,GRAINGER,nan,nan,SHIPS FORCE AVAILABILITY HAND TOOLS,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,GRAINGER,61TM26,nan,44799.0,44830.0,nan,nan,1.0,nan,396.67,396.67,POWELL SUPPLY,61TM26,nan,44804.0,nan,nan,nan,1.0,nan,290.0,290.0,INCREDIBLE SUPPLY  & LOGISTICS,61TM26,nan,44804.0,nan,4-6 weeks,nan,1.0,nan,171.46,171.46,ISO GROUP,nan,nan,44805.0,nan,3-4 WEEKS,nan,1.0,nan,537.74,537.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,171.46,171.46,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC2382,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,84
